word,n_gram_score,pos,frequency,tf_idf,inf,match_count,volume_count,source
DMS,2,NNP,1,0.000909674657534,-0.000540580143281,78477,14051,1
DMS-1361501,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Davidson,2,NNP,1,0.000909674657534,-0.000540580143281,1927112,398930,1
Decompose,2,NNP,1,0.000909674657534,-0.000540580143281,466598,165445,1
Design,2,NNP,1,0.000909674657534,-0.000540580143281,33966430,2164193,1
Diego,2,NNP,1,0.000909674657534,-0.000540580143281,4166362,617354,1
Diegohelton,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Diegohelton math,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Dilations,2,NNP,1,0.000909674657534,-0.000540580143281,27515,13279,1
Dor-On,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Duals,2,NNP,1,0.000909674657534,-0.000540580143281,30452,13267,1
E=,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
EW Far12,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
EW HM12,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Eff09,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Eff09 EW,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Effros-Winkler,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
Effros-Winkler matricial,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
Effros-Winkler separation,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
El,2,NNP,1,0.000909674657534,-0.000540580143281,9564629,862540,1
El Ghaoui,10,NNP,1,0.000909674657534,-0.000540580143281,447,226,1
Elements,2,NNS,1,0.000909674657534,-0.000540580143281,31361610,2214631,1
Emerging,2,NNP,1,0.000909674657534,-0.000540580143281,3955087,1125143,1
Emerging applications,10,NNS,1,0.000909674657534,-0.000540580143281,2918,2206,1
Engineering,2,NNP,1,0.000909674657534,-0.000540580143281,7586668,935916,1
Engineering systems,10,NNP,1,0.000909674657534,-0.000540580143281,16788,8767,1
Equation,2,NN,1,0.000909674657534,-0.000540580143281,20764464,783993,1
Estimate,2,NNP,1,0.000909674657534,-0.000540580143281,10875061,1571955,1
Eur,2,NNP,1,0.000909674657534,-0.000540580143281,838221,72955,1
Evaluations,2,NNP,1,0.000909674657534,-0.000540580143281,1791539,432278,1
Evert,2,NNP,1,0.000909674657534,-0.000540580143281,118409,34042,1
EvertEric,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
EvertEric Evert,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Evert]Eric,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Evert]Eric EvertEric,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Examples,2,NNP,1,0.000909674657534,-0.000540580143281,19112668,2019345,1
Experts,2,NNS,1,0.000909674657534,-0.000540580143281,5486228,1138661,1
Extremal,2,NNP,1,0.000909674657534,-0.000540580143281,99100,11863,1
Extremal matrix,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
F=,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
FP12,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
FP12 KPTT,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Far12,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Far12 HKM16,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Feron,2,NNP,1,0.000909674657534,-0.000540580143281,10879,4498,1
Finally,2,RB,1,0.000909674657534,-0.000540580143281,30122661,2675215,1
Fix positive,10,JJ,1,0.000909674657534,-0.000540580143281,213,192,1
Fix positive,10,NNP,1,0.000909674657534,-0.000540580143281,213,192,1
Florida,2,NNP,1,0.000909674657534,-0.000540580143281,9864959,1046963,1
Ford,2,NNP,1,0.000909674657534,-0.000540580143281,7580436,894877,1
Ford Motor,10,NNP,1,0.000909674657534,-0.000540580143281,382232,98939,1
Foundations,2,NNP,1,0.000909674657534,-0.000540580143281,4304072,1175008,1
Francis,2,NNP,1,0.000909674657534,-0.000540580143281,10157374,1175214,1
Free Noncommutative,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Free Polynomials,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Free Polynomials,10,NNS,1,0.000909674657534,-0.000540580143281,,,1
Free analysis,10,NNP,1,0.000909674657534,-0.000540580143281,3022,2234,1
Free matrix,10,NNP,1,0.000909674657534,-0.000540580143281,1156,694,1
Free spectrahedra,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Func,2,NNP,1,0.000909674657534,-0.000540580143281,97223,71396,1
Funct,2,NNP,1,0.000909674657534,-0.000540580143281,27917,8586,1
Function Theory,10,JJ,1,0.000909674657534,-0.000540580143281,24149,9493,1
Function Theory,10,NNP,1,0.000909674657534,-0.000540580143281,24149,9493,1
Functional,2,NNP,1,0.000909674657534,-0.000540580143281,9185715,928881,1
Functional analysis,10,NNP,1,0.000909674657534,-0.000540580143281,120688,42099,1
Functionals,2,NNP,1,0.000909674657534,-0.000540580143281,100298,13458,1
Fund,2,NNP,1,0.000909674657534,-0.000540580143281,8256746,1054064,1
Fund Council,10,NNP,1,0.000909674657534,-0.000540580143281,954,500,1
Furthermore,2,RB,1,0.000909674657534,-0.000540580143281,9470662,1320978,1
Gainesville,2,NNP,1,0.000909674657534,-0.000540580143281,386069,121597,1
Gainesville sam,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Geometric,2,NNP,1,0.000909674657534,-0.000540580143281,2121487,404913,1
Ghaoui,2,NNP,1,0.000909674657534,-0.000540580143281,1282,448,1
Global,2,NNP,1,0.000909674657534,-0.000540580143281,9039497,745054,1
Global holomorphic,10,NNP,1,0.000909674657534,-0.000540580143281,655,261,1
Grassmannian,2,JJ,1,0.000909674657534,-0.000540580143281,7219,1123,1
Grassmannian completion,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Grigoriadis,2,NNP,1,0.000909674657534,-0.000540580143281,2488,967,1
Guide,2,NNP,1,0.000909674657534,-0.000540580143281,13152310,2251642,1
HKM12 KVV14,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
HKM13,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
HKM16 WW99,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
HM04,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
HM12,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Hahn-Banach Theorem,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Hahn-Banach theorems,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Helton 1J,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Helton]J,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
I-A,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
I-C,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
III,2,NNP,1,0.000909674657534,-0.000540580143281,27211509,2183568,1
Interpolation,2,NNP,1,0.000909674657534,-0.000540580143281,767698,173391,1
Introduction,2,NNP,1,0.000909674657534,-0.000540580143281,11755348,2037110,1
Invariant Polynomials,10,NNP,1,0.000909674657534,-0.000540580143281,2309,569,1
Items,2,NNP,1,0.000909674657534,-0.000540580143281,17466178,1621943,1
Iwasaki,2,NNP,1,0.000909674657534,-0.000540580143281,41543,14687,1
K=,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
KPTT,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
KPTT Arv08,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
KS,2,NNP,1,0.000909674657534,-0.000540580143281,739730,112967,1
KS Pop08,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
KVV14,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
KVV14 KS,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Kaliuzhnyi-Verbovetskyi,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Kaup,2,NNP,1,0.000909674657534,-0.000540580143281,19347,4352,1
Kavruk,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Klep 2Igor,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Klep]Igor,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Klep]Igor Klep,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Kra01,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Krantz,2,NNP,1,0.000909674657534,-0.000540580143281,95583,28510,1
Krein-Milman,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Krein-Milman theorem,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Kronecker,2,NNP,1,0.000909674657534,-0.000540580143281,90573,22136,1
Kronecker product,10,NNP,1,0.000909674657534,-0.000540580143281,11593,2755,1
L1-6722,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
LMI corresponding,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
LMI representation,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Letting,2,NNP,1,0.000909674657534,-0.000540580143281,4897878,1537312,1
Letting Z=W,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Linear Control,10,NNP,1,0.000909674657534,-0.000540580143281,11789,4124,1
Linear Functionals,10,NNP,1,0.000909674657534,-0.000540580143281,21258,4304,1
London Math,10,NNP,1,0.000909674657534,-0.000540580143281,40786,8944,1
London Mathematical,10,NNP,1,0.000909674657534,-0.000540580143281,11713,5674,1
MOS-SIAM,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
MOS-SIAM Series,10,NNS,1,0.000909674657534,-0.000540580143281,,,1
Main,2,NNP,1,0.000909674657534,-0.000540580143281,37334337,2735998,1
Main Results,10,NNP,1,0.000909674657534,-0.000540580143281,60578,39463,1
Manuscripta,2,NNP,1,0.000909674657534,-0.000540580143281,5655,2865,1
Manuscripta Math,10,NNP,1,0.000909674657534,-0.000540580143281,2208,1107,1
Marsden,2,NNP,1,0.000909674657534,-0.000540580143281,311569,74120,1
Marsden Fund,10,NNP,1,0.000909674657534,-0.000540580143281,160,144,1
Marx,2,NNP,1,0.000909674657534,-0.000540580143281,4275685,418797,1
Mathematical Society,10,NNP,1,0.000909674657534,-0.000540580143281,117300,27515,1
Mathematical Surveys,10,NNP,1,0.000909674657534,-0.000540580143281,2075,1445,1
Matrix Pencil,10,NNP,1,0.000909674657534,-0.000540580143281,1255,258,1
Matrix convexity,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
McCarthy,2,NNP,1,0.000909674657534,-0.000540580143281,1896955,313527,1
McCullough 3Scott,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
McCullough]Scott,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
McCullough]Scott McCullough,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Membership,2,NNP,1,0.000909674657534,-0.000540580143281,7909684,1037899,1
Mono-,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Mono- graphs,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Monographs,2,NNP,1,0.000909674657534,-0.000540580143281,491083,166981,1
Motor,2,NNP,1,0.000909674657534,-0.000540580143281,12036980,987430,1
Motor Co,10,NNP,1,0.000909674657534,-0.000540580143281,15039,3996,1
Mspan,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
N=1,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Namely,2,RB,1,0.000909674657534,-0.000540580143281,9166492,1389236,1
Nat,2,NNP,1,0.000909674657534,-0.000540580143281,3727091,333226,1
Noncommutative Berezin,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Noncommutative Function,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
North-Holland,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
North-Holland Math,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
Note,2,NN,1,0.000909674657534,-0.000540580143281,37401375,2731620,1
Oliveira,2,NNP,1,0.000909674657534,-0.000540580143281,143247,34266,1
Operator Pencil,10,NNP,1,0.000909674657534,-0.000540580143281,722,68,1
Operator Spaces,10,NNP,1,0.000909674657534,-0.000540580143281,917,198,1
Operator system,10,NNP,1,0.000909674657534,-0.000540580143281,1468,792,1
Optimization,2,NNP,1,0.000909674657534,-0.000540580143281,1181685,128908,1
Otherwise,2,NNP,1,0.000909674657534,-0.000540580143281,22833177,2668927,1
Oxford,2,NNP,1,0.000909674657534,-0.000540580143281,13471942,1296889,1
Oxford Science,10,NNP,1,0.000909674657534,-0.000540580143281,3416,2609,1
P1-0222,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
Paderborn,2,NNP,1,0.000909674657534,-0.000540580143281,69864,26394,1
Parrilo,2,NNP,1,0.000909674657534,-0.000540580143281,189,83,1
Partially,2,NNP,1,0.000909674657534,-0.000540580143281,6370578,1647448,1
Partially supported,10,NNP,1,0.000909674657534,-0.000540580143281,46220,31298,1
Pencil Ball,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Pencil Balls,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Polar,2,NNP,1,0.000909674657534,-0.000540580143281,2760368,464873,1
Polar Duals,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Polynomial,2,JJ,1,0.000909674657534,-0.000540580143281,1756293,84154,1
Polynomial evaluations,10,NNS,1,0.000909674657534,-0.000540580143281,133,113,1
Polynomials,2,NNS,1,0.000909674657534,-0.000540580143281,821357,56760,1
Polynomials fixed,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Pop08,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Pop08 Tay72,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Popescu,2,NNP,1,0.000909674657534,-0.000540580143281,19534,6374,1
Press,2,NNP,1,0.000909674657534,-0.000540580143281,53195838,1983380,1
Primary,2,NNP,1,0.000909674657534,-0.000540580143281,26257746,1961449,1
Proc,2,NNP,1,0.000909674657534,-0.000540580143281,5791152,259047,1
Program,2,NNP,1,0.000909674657534,-0.000540580143281,50821916,1692025,1
Projections,2,NNP,1,0.000909674657534,-0.000540580143281,2208620,519521,1
Properties,2,NNP,1,0.000909674657534,-0.000540580143281,19132871,1360218,1
Publications,2,NNP,1,0.000909674657534,-0.000540580143281,5324607,1282372,1
Quotients,2,NNP,1,0.000909674657534,-0.000540580143281,203324,52894,1
Readers,2,NNP,1,0.000909674657534,-0.000540580143281,11336923,1719851,1
Readers Guide,10,NNP,1,0.000909674657534,-0.000540580143281,5230,3781,1
Recall,2,NNP,1,0.000909674657534,-0.000540580143281,8559238,1822288,1
Recursively,2,RB,1,0.000909674657534,-0.000540580143281,159130,39480,1
Recursively define,10,NNP,1,0.000909674657534,-0.000540580143281,850,660,1
Relative,2,NNP,1,0.000909674657534,-0.000540580143281,23994871,2236323,1
Representations,2,NNP,1,0.000909674657534,-0.000540580143281,4006210,760850,1
Research,2,NNP,1,0.000909674657534,-0.000540580143281,44618972,1998652,1
Research Agency,10,NNP,1,0.000909674657534,-0.000540580143281,12409,8779,1
Results,2,NNP,1,0.000909674657534,-0.000540580143281,55717697,2569241,1
Royal,2,NNP,1,0.000909674657534,-0.000540580143281,10174774,1115598,1
Royal Society,10,NNP,1,0.000909674657534,-0.000540580143281,777540,197645,1
Ruan,2,NNP,1,0.000909674657534,-0.000540580143281,40192,8351,1
Ruan's,2,NNP,1,0.000909674657534,-0.000540580143281,1760,442,1
SIAM Studies,10,NNP,1,0.000909674657534,-0.000540580143281,230,203,1
SIG97,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
SIG97 BGFB94,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
San Diego,10,NNP,1,0.000909674657534,-0.000540580143281,3021278,524349,1
San Diegohelton,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Scand,2,NNP,1,0.000909674657534,-0.000540580143281,638048,63984,1
Schur-Agler,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Schur-Agler class,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Sci,2,NNP,1,0.000909674657534,-0.000540580143281,5802282,245758,1
Science,2,NNP,1,0.000909674657534,-0.000540580143281,28867394,1978984,1
Science Publications,10,NNP,1,0.000909674657534,-0.000540580143281,6089,4484,1
Secondary,2,JJ,1,0.000909674657534,-0.000540580143281,14908260,1593223,1
Semidefinite,2,NNP,1,0.000909674657534,-0.000540580143281,50687,7257,1
Semidefinite optimization,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Separating,2,NNP,1,0.000909674657534,-0.000540580143281,2543881,1096887,1
Separating Linear,10,JJ,1,0.000909674657534,-0.000540580143281,134,98,1
Shalit,2,NNP,1,0.000909674657534,-0.000540580143281,17872,6893,1
Skelton,2,NNP,1,0.000909674657534,-0.000540580143281,277435,68968,1
Slovenian,2,JJ,1,0.000909674657534,-0.000540580143281,92217,18754,1
Slovenian Research,10,NNP,1,0.000909674657534,-0.000540580143281,189,108,1
Society Mono-,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Solel,2,NNP,1,0.000909674657534,-0.000540580143281,5276,1515,1
Spaces,2,NNP,1,0.000909674657534,-0.000540580143281,6145924,1152057,1
Springer-Verlag,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Start,2,NNP,1,0.000909674657534,-0.000540580143281,28561280,2638662,1
Stud,2,NNP,1,0.000909674657534,-0.000540580143281,683584,238140,1
Subsection,2,NNP,1,0.000909674657534,-0.000540580143281,1742244,129148,1
Sullivant,2,NNP,1,0.000909674657534,-0.000540580143281,22218,4922,1
Summarizing,2,VBG,1,0.000909674657534,-0.000540580143281,558311,314880,1
Surveys,2,NNP,1,0.000909674657534,-0.000540580143281,3531448,749601,1
System,2,NNP,1,0.000909674657534,-0.000540580143281,129453118,2818527,1
T=,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
T=T,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Tay72,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Tay72 Voi10,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Theorem BVM,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Theorem EW,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Thomas,2,NNP,1,0.000909674657534,-0.000540580143281,36059272,1972560,1
Throughout,2,NNP,1,0.000909674657534,-0.000540580143281,30281360,2715375,1
Todorov,2,NNP,1,0.000909674657534,-0.000540580143281,78336,18049,1
Tomforde,2,NNP,1,0.000909674657534,-0.000540580143281,369,127,1
Tracial,2,NNP,1,0.000909674657534,-0.000540580143281,1487,154,1
Tracial Hahn-Banach,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Tracking,2,VBG,1,0.000909674657534,-0.000540580143281,1953131,510214,1
Trans,2,NNP,1,0.000909674657534,-0.000540580143281,4338321,654626,1
Trans,2,NNPS,1,0.000909674657534,-0.000540580143281,4338321,654626,1
Turning,2,NNP,1,0.000909674657534,-0.000540580143281,14427420,2345876,1
U=W,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
U=e,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
UX,2,NNP,1,0.000909674657534,-0.000540580143281,86918,31583,1
UZ,2,NNP,1,0.000909674657534,-0.000540580143281,50061,16869,1
Unified,2,NNP,1,0.000909674657534,-0.000540580143281,2338859,717985,1
Unified Algebraic,10,NNP,1,0.000909674657534,-0.000540580143281,81,65,1
Unitary,2,NNP,1,0.000909674657534,-0.000540580143281,905129,220821,1
Unitary Conjugation,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
University Press,10,NNP,1,0.000909674657534,-0.000540580143281,17667537,1005949,1
Upmeier,2,NNP,1,0.000909674657534,-0.000540580143281,385,158,1
Using,2,VBG,1,0.000909674657534,-0.000540580143281,62112299,2792556,1
Using equation,10,NNP,1,0.000909674657534,-0.000540580143281,70239,15256,1
V=,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Variables,2,NNP,1,0.000909674657534,-0.000540580143281,14690001,700849,1
Voi10,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Voiculescu,2,NNP,1,0.000909674657534,-0.000540580143281,2889,739,1
W=,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
WAW,2,NNP,1,0.000909674657534,-0.000540580143281,34451,8751,1
WW99,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
WW99 Wit84,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Webster,2,NNP,1,0.000909674657534,-0.000540580143281,3772030,592092,1
Wit84,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Wit84 Zal,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
Wittstock,2,NNP,1,0.000909674657534,-0.000540580143281,4603,1997,1
X+X,2,NNP,1,0.000909674657534,-0.000540580143281,1179545,75558,1
X-X,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
X=,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
X=V,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Y=,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Z=V,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Z=W,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
ZF,2,NNP,1,0.000909674657534,-0.000540580143281,32034,6984,1
ZX,2,NNP,1,0.000909674657534,-0.000540580143281,21298,10729,1
Zal,2,NNP,1,0.000909674657534,-0.000540580143281,24425,5135,1
Zalar,2,NNP,1,0.000909674657534,-0.000540580143281,2119,849,1
Zealand,2,NNP,1,0.000909674657534,-0.000540580143281,3040793,501451,1
Zealandigor,2,NNP,1,0.000909674657534,-0.000540580143281,,,1
Zealandigor klep,10,NNP,1,0.000909674657534,-0.000540580143281,,,1
abbreviate,2,NN,1,0.000909674657534,-0.000540580143281,98584,63781,1
abbreviate U=U,10,NN,1,0.000909674657534,-0.000540580143281,,,1
ac,2,NN,1,0.000909674657534,-0.000540580143281,2324142,532753,1
ac nz,10,NN,1,0.000909674657534,-0.000540580143281,,,1
according,2,VBG,1,0.000909674657534,-0.000540580143281,41410661,2724312,1
acting,2,VBG,1,0.000909674657534,-0.000540580143281,12583461,2097154,1
acts irreducibly,10,RB,1,0.000909674657534,-0.000540580143281,1376,455,1
adapted,2,VBD,1,0.000909674657534,-0.000540580143281,6456457,1516944,1
added,2,JJ,1,0.000909674657534,-0.000540580143281,39273630,2843850,1
added assumption,10,NN,1,0.000909674657534,-0.000540580143281,1752,1604,1
address,2,RB,1,0.000909674657534,-0.000540580143281,21278690,2167717,1
adjoint,2,JJ,1,0.000909674657534,-0.000540580143281,286114,21895,1
affine linear,10,IN,1,0.000909674657534,-0.000540580143281,1249,428,1
affine linear,10,JJ,1,0.000909674657534,-0.000540580143281,1249,428,1
algebraic,2,JJ,1,0.000909674657534,-0.000540580143281,1496937,195902,1
algebraic,2,VBP,1,0.000909674657534,-0.000540580143281,1496937,195902,1
algebraic geometry,10,VB,1,0.000909674657534,-0.000540580143281,25907,5879,1
algebraic geometry,10,VBP,1,0.000909674657534,-0.000540580143281,25907,5879,1
algebras,2,IN,1,0.000909674657534,-0.000540580143281,353448,15863,1
algebras,2,NNS,1,0.000909674657534,-0.000540580143281,353448,15863,1
ampliated,2,VBD,1,0.000909674657534,-0.000540580143281,701,142,1
ampliated LMI,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
analog,2,VBZ,1,0.000909674657534,-0.000540580143281,1646701,187884,1
analogues,2,NNS,1,0.000909674657534,-0.000540580143281,398116,129542,1
analysis questions,10,NNS,1,0.000909674657534,-0.000540580143281,4489,2778,1
analytic,2,JJ,1,0.000909674657534,-0.000540580143281,2369257,385701,1
analytic properties,10,NNS,1,0.000909674657534,-0.000540580143281,6982,3194,1
angew,2,JJ,1,0.000909674657534,-0.000540580143281,171360,26409,1
applications,2,NNS,1,0.000909674657534,-0.000540580143281,Error,Error,1
apply,2,NN,1,0.000909674657534,-0.000540580143281,19037331,2238631,1
approach,2,NN,1,0.000909674657534,-0.000540580143281,37571685,2550149,1
appropriate sizes,10,JJ,1,0.000909674657534,-0.000540580143281,4243,3695,1
appropriate sizes,10,VBZ,1,0.000909674657534,-0.000540580143281,4243,3695,1
appropriately,2,RB,1,0.000909674657534,-0.000540580143281,2468829,957719,1
appropriately sized,10,VBD,1,0.000909674657534,-0.000540580143281,16484,11741,1
areas,2,NNS,1,0.000909674657534,-0.000540580143281,39378139,1961472,1
arguing,2,VBG,1,0.000909674657534,-0.000540580143281,2765671,1001332,1
argument completes,10,NNS,1,0.000909674657534,-0.000540580143281,289,274,1
arguments,2,NNS,1,0.000909674657534,-0.000540580143281,10110673,1596114,1
article characterize,10,VB,1,0.000909674657534,-0.000540580143281,,,1
article investigates,10,NNS,1,0.000909674657534,-0.000540580143281,1244,908,1
associate,2,VBP,1,0.000909674657534,-0.000540580143281,4368096,1371092,1
associative,2,JJ,1,0.000909674657534,-0.000540580143281,712389,140625,1
assume,2,VB,1,0.000909674657534,-0.000540580143281,16153219,2239311,1
attention,2,NN,1,0.000909674657534,-0.000540580143281,45082788,2866591,1
auckland,2,VBP,1,0.000909674657534,-0.000540580143281,376138,139242,1
auckland ac,10,NN,1,0.000909674657534,-0.000540580143281,,,1
authors,2,NNS,1,0.000909674657534,-0.000540580143281,12774854,1705678,1
automorphisms,2,IN,1,0.000909674657534,-0.000540580143281,74930,6243,1
background,2,RB,1,0.000909674657534,-0.000540580143281,14325349,2051027,1
balanced,2,JJ,1,0.000909674657534,-0.000540580143281,4963190,1441275,1
balanced subset,10,NN,1,0.000909674657534,-0.000540580143281,366,132,1
ball,2,DT,1,0.000909674657534,-0.000540580143281,13418618,1654684,1
ball determined,10,VBD,1,0.000909674657534,-0.000540580143281,163,130,1
basic,2,JJ,1,0.000909674657534,-0.000540580143281,28892866,1922946,1
basic convex,10,JJ,1,0.000909674657534,-0.000540580143281,49,44,1
becomes,2,NNS,1,0.000909674657534,-0.000540580143281,34850477,2602772,1
behave,2,VBP,1,0.000909674657534,-0.000540580143281,3298599,1136397,1
bianalytic,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
bianalytic mappings,10,NNS,1,0.000909674657534,-0.000540580143281,,,1
bilinear,2,IN,1,0.000909674657534,-0.000540580143281,157082,19664,1
bipolar,2,JJ,1,0.000909674657534,-0.000540580143281,1018093,131953,1
block,2,JJ,1,0.000909674657534,-0.000540580143281,14329181,1901324,1
block zero,10,VBP,1,0.000909674657534,-0.000540580143281,307,180,1
blue,2,JJ,1,0.000909674657534,-0.000540580143281,26193263,2145715,1
bluepurple,2,NN,1,0.000909674657534,-0.000540580143281,1632,1389,1
bounded maps,10,VBZ,1,0.000909674657534,-0.000540580143281,546,249,1
bounded operator,10,NN,1,0.000909674657534,-0.000540580143281,15702,2962,1
calculus,2,NN,1,0.000909674657534,-0.000540580143281,1380362,269574,1
canonical shuffle,10,NN,1,0.000909674657534,-0.000540580143281,,,1
canonical shuffle,10,VBP,1,0.000909674657534,-0.000540580143281,,,1
canonical shuffles,10,NNS,1,0.000909674657534,-0.000540580143281,,,1
category,2,NN,1,0.000909674657534,-0.000540580143281,9406232,1378374,1
cd,2,NN,1,0.000909674657534,-0.000540580143281,5923481,545076,1
celebrated,2,VBD,1,0.000909674657534,-0.000540580143281,6646761,1303175,1
celebrated quantum,10,NN,1,0.000909674657534,-0.000540580143281,59,59,1
chain structure,10,NN,1,0.000909674657534,-0.000540580143281,18365,9493,1
characterization,2,NN,1,0.000909674657534,-0.000540580143281,2394447,540946,1
characterize,2,NN,1,0.000909674657534,-0.000540580143281,2336339,844574,1
characterize free,10,JJ,1,0.000909674657534,-0.000540580143281,325,311,1
characterize free,10,VBP,1,0.000909674657534,-0.000540580143281,325,311,1
characterizes,2,VBZ,1,0.000909674657534,-0.000540580143281,1345488,615355,1
characterizes monic,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
characterizing circular,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
