word,n_gram_score,pos,frequency,tf_idf,inf,source
devoid,2,NN,3,0.000352151577087,-0.000237630140774,3
differ,2,VBP,3,0.000352151577087,-0.000237630140774,3
diminish,2,JJ,3,0.000352151577087,-0.000237630140774,3
directed gravitational,10,JJ,3,0.000352151577087,-0.000237630140774,3
direction degree,10,FW,3,0.000352151577087,-0.000237630140774,3
directional asymmetryconstraint,10,NN,3,0.000352151577087,-0.000237630140774,3
directional asymmetrydiscrete,10,JJ,3,0.000352151577087,-0.000237630140774,3
directionconstraint,2,NN,3,0.000352151577087,-0.000237630140774,3
directionsconstraint,2,NN,3,0.000352151577087,-0.000237630140774,3
directionsdiscrete,2,JJ,3,0.000352151577087,-0.000237630140774,3
directionsdiscrete symmetry,10,NN,3,0.000352151577087,-0.000237630140774,3
discovery,2,NN,3,0.000352151577087,-0.000237630140774,3
discrete elements,10,NNS,3,0.000352151577087,-0.000237630140774,3
discrete spacequantum,10,NN,3,0.000352151577087,-0.000237630140774,3
displayed,2,VBD,3,0.000352151577087,-0.000237630140774,3
distribution Birkhoff's,10,NN,3,0.000352151577087,-0.000237630140774,3
distribution remains,10,NNS,3,0.000352151577087,-0.000237630140774,3
distribution spherical,10,JJ,3,0.000352151577087,-0.000237630140774,3
distributionsprinciple,2,NN,3,0.000352151577087,-0.000237630140774,3
doesn't,2,JJ,3,0.000352151577087,-0.000237630140774,3
downward,2,JJ,3,0.000352151577087,-0.000237630140774,3
draw,2,NN,3,0.000352151577087,-0.000237630140774,3
dt,2,VBP,3,0.000352151577087,-0.000237630140774,3
earlier,2,JJR,3,0.000352151577087,-0.000237630140774,3
easy,2,JJ,3,0.000352151577087,-0.000237630140774,3
effectively allowed,10,VBD,3,0.000352151577087,-0.000237630140774,3
effectively exist,10,JJ,3,0.000352151577087,-0.000237630140774,3
effectively negative,10,JJ,3,0.000352151577087,-0.000237630140774,3
effectively observed,10,VBD,3,0.000352151577087,-0.000237630140774,3
effectively occurring,10,VBG,3,0.000352151577087,-0.000237630140774,3
effectively provide,10,RB,3,0.000352151577087,-0.000237630140774,3
effectively reversed,10,JJ,3,0.000352151577087,-0.000237630140774,3
efforts,2,NNS,3,0.000352151577087,-0.000237630140774,3
electric,2,NN,3,0.000352151577087,-0.000237630140774,3
electric charge,10,NN,3,0.000352151577087,-0.000237630140774,3
electric charge,10,VBP,3,0.000352151577087,-0.000237630140774,3
electric fielddiscrete,10,JJ,3,0.000352151577087,-0.000237630140774,3
electric fields,10,NNS,3,0.000352151577087,-0.000237630140774,3
electromagnetic fieldblack,10,NN,3,0.000352151577087,-0.000237630140774,3
electrostatic,2,JJ,3,0.000352151577087,-0.000237630140774,3
elementary surface,10,NN,3,0.000352151577087,-0.000237630140774,3
elementary unit,10,JJ,3,0.000352151577087,-0.000237630140774,3
emitted,2,VBD,3,0.000352151577087,-0.000237630140774,3
emphasize,2,VBP,3,0.000352151577087,-0.000237630140774,3
empirically,2,RB,3,0.000352151577087,-0.000237630140774,3
empty space,10,NN,3,0.000352151577087,-0.000237630140774,3
enable,2,JJ,3,0.000352151577087,-0.000237630140774,3
encode,2,JJ,3,0.000352151577087,-0.000237630140774,3
energies forward,10,VBP,3,0.000352151577087,-0.000237630140774,3
energies involved,10,VBD,3,0.000352151577087,-0.000237630140774,3
energiesquantum,2,NN,3,0.000352151577087,-0.000237630140774,3
energiesquantum gravitation,10,NN,3,0.000352151577087,-0.000237630140774,3
energy Dirac's,10,RB,3,0.000352151577087,-0.000237630140774,3
energy antiparticlesconstraint,10,NN,3,0.000352151577087,-0.000237630140774,3
energy backward,10,NN,3,0.000352151577087,-0.000237630140774,3
energy bodiesnegative,10,JJ,3,0.000352151577087,-0.000237630140774,3
energy change,10,NN,3,0.000352151577087,-0.000237630140774,3
energy changes,10,NNS,3,0.000352151577087,-0.000237630140774,3
energy configuration,10,NN,3,0.000352151577087,-0.000237630140774,3
energy content,10,JJ,3,0.000352151577087,-0.000237630140774,3
energy density,10,VBP,3,0.000352151577087,-0.000237630140774,3
energy measures,10,NNS,3,0.000352151577087,-0.000237630140774,3
energy pair,10,JJ,3,0.000352151577087,-0.000237630140774,3
energy photons,10,NNS,3,0.000352151577087,-0.000237630140774,3
energy propagation,10,NN,3,0.000352151577087,-0.000237630140774,3
energy signgeneral,10,JJ,3,0.000352151577087,-0.000237630140774,3
energy signs,10,VBP,3,0.000352151577087,-0.000237630140774,3
energy termsvacuum,10,NN,3,0.000352151577087,-0.000237630140774,3
energyenergy,2,NN,3,0.000352151577087,-0.000237630140774,3
energynegative energy,10,VBP,3,0.000352151577087,-0.000237630140774,3
energysecond,2,NN,3,0.000352151577087,-0.000237630140774,3
energyvacuum,2,VBZ,3,0.000352151577087,-0.000237630140774,3
entropydiscrete,2,JJ,3,0.000352151577087,-0.000237630140774,3
entropydiscrete symmetry,10,NN,3,0.000352151577087,-0.000237630140774,3
entropyquantum,2,NN,3,0.000352151577087,-0.000237630140774,3
environment,2,NN,3,0.000352151577087,-0.000237630140774,3
equal amount,10,NN,3,0.000352151577087,-0.000237630140774,3
equal magnitude,10,VBP,3,0.000352151577087,-0.000237630140774,3
equally,2,RB,3,0.000352151577087,-0.000237630140774,3
equations describing,10,VBG,3,0.000352151577087,-0.000237630140774,3
equations proposed,10,VBD,3,0.000352151577087,-0.000237630140774,3
equationsdiscrete,2,JJ,3,0.000352151577087,-0.000237630140774,3
equationsdiscrete symmetry,10,NN,3,0.000352151577087,-0.000237630140774,3
equationsvacuum,2,NN,3,0.000352151577087,-0.000237630140774,3
equationsvacuum energy,10,JJ,3,0.000352151577087,-0.000237630140774,3
equilibrium thermodynamics,10,NNS,3,0.000352151577087,-0.000237630140774,3
equilibrium thermodynamicsnegative,10,JJ,3,0.000352151577087,-0.000237630140774,3
equilibriumstatistical,2,JJ,3,0.000352151577087,-0.000237630140774,3
equivalence,2,VBP,3,0.000352151577087,-0.000237630140774,3
equivalence entangled,10,VBD,3,0.000352151577087,-0.000237630140774,3
equivalence equivalent,10,JJ,3,0.000352151577087,-0.000237630140774,3
equivalent additional,10,JJ,3,0.000352151577087,-0.000237630140774,3
especially,2,RB,3,0.000352151577087,-0.000237630140774,3
essentially,2,RB,3,0.000352151577087,-0.000237630140774,3
evolve,2,VBP,3,0.000352151577087,-0.000237630140774,3
evolving,2,VBG,3,0.000352151577087,-0.000237630140774,3
exact correspondence,10,NN,3,0.000352151577087,-0.000237630140774,3
examine,2,NN,3,0.000352151577087,-0.000237630140774,3
examined,2,VBD,3,0.000352151577087,-0.000237630140774,3
excess,2,JJ,3,0.000352151577087,-0.000237630140774,3
exclusive,2,JJ,3,0.000352151577087,-0.000237630140774,3
exclusively,2,RB,3,0.000352151577087,-0.000237630140774,3
exist,2,NN,3,0.000352151577087,-0.000237630140774,3
existence,2,RB,3,0.000352151577087,-0.000237630140774,3
expectation,2,NN,3,0.000352151577087,-0.000237630140774,3
expelled,2,VBD,3,0.000352151577087,-0.000237630140774,3
experience,2,JJ,3,0.000352151577087,-0.000237630140774,3
experience,2,VBP,3,0.000352151577087,-0.000237630140774,3
experiment withnegative,10,JJ,3,0.000352151577087,-0.000237630140774,3
experimentnegative,2,JJ,3,0.000352151577087,-0.000237630140774,3
explain,2,RB,3,0.000352151577087,-0.000237630140774,3
explore,2,RB,3,0.000352151577087,-0.000237630140774,3
extended,2,VBD,3,0.000352151577087,-0.000237630140774,3
extreme conditions,10,NNS,3,0.000352151577087,-0.000237630140774,3
facing,2,VBG,3,0.000352151577087,-0.000237630140774,3
fail,2,VBP,3,0.000352151577087,-0.000237630140774,3
fall,2,VBP,3,0.000352151577087,-0.000237630140774,3
fall frame,10,NN,3,0.000352151577087,-0.000237630140774,3
favor,2,NN,3,0.000352151577087,-0.000237630140774,3
favored,2,VBN,3,0.000352151577087,-0.000237630140774,3
field equationsvacuum,10,NN,3,0.000352151577087,-0.000237630140774,3
fieldblack hole,10,NN,3,0.000352151577087,-0.000237630140774,3
fields attributable,10,JJ,3,0.000352151577087,-0.000237630140774,3
fieldsnegative,2,JJ,3,0.000352151577087,-0.000237630140774,3
fieldsnegative energy,10,NN,3,0.000352151577087,-0.000237630140774,3
final configuration,10,NN,3,0.000352151577087,-0.000237630140774,3
final stages,10,NNS,3,0.000352151577087,-0.000237630140774,3
final stages,10,VBZ,3,0.000352151577087,-0.000237630140774,3
finite size,10,VB,3,0.000352151577087,-0.000237630140774,3
flow,2,JJ,3,0.000352151577087,-0.000237630140774,3
forbids,2,NNS,3,0.000352151577087,-0.000237630140774,3
forcematerial,2,JJ,3,0.000352151577087,-0.000237630140774,3
forceprinciple,2,NN,3,0.000352151577087,-0.000237630140774,3
formulated,2,VBN,3,0.000352151577087,-0.000237630140774,3
formulating,2,VBG,3,0.000352151577087,-0.000237630140774,3
formulationblack,2,NN,3,0.000352151577087,-0.000237630140774,3
formulationblack hole,10,JJ,3,0.000352151577087,-0.000237630140774,3
formulations,2,NNS,3,0.000352151577087,-0.000237630140774,3
frameworks,2,NNS,3,0.000352151577087,-0.000237630140774,3
free fall,10,JJ,3,0.000352151577087,-0.000237630140774,3
freedom characterizing,10,VBG,3,0.000352151577087,-0.000237630140774,3
freedom chronological,10,JJ,3,0.000352151577087,-0.000237630140774,3
freedomblack hole,10,NN,3,0.000352151577087,-0.000237630140774,3
freedomquantum gravitation,10,VBP,3,0.000352151577087,-0.000237630140774,3
freedomsecond,2,VBP,3,0.000352151577087,-0.000237630140774,3
freedomtime,2,JJ,3,0.000352151577087,-0.000237630140774,3
freedomtime direction,10,NN,3,0.000352151577087,-0.000237630140774,3
fulfilled,2,VBD,3,0.000352151577087,-0.000237630140774,3
fully consistent,10,JJ,3,0.000352151577087,-0.000237630140774,3
function,2,VBP,3,0.000352151577087,-0.000237630140774,3
fundamental degree,10,NN,3,0.000352151577087,-0.000237630140774,3
fundamental parameters,10,NNS,3,0.000352151577087,-0.000237630140774,3
fundamental time-direction,10,JJ,3,0.000352151577087,-0.000237630140774,3
future,2,NN,3,0.000352151577087,-0.000237630140774,3
gain positive,10,JJ,3,0.000352151577087,-0.000237630140774,3
generalized classical,10,JJ,3,0.000352151577087,-0.000237630140774,3
geometrical,2,JJ,3,0.000352151577087,-0.000237630140774,3
gradually,2,RB,3,0.000352151577087,-0.000237630140774,3
granted,2,VBN,3,0.000352151577087,-0.000237630140774,3
gravitation momentum,10,NN,3,0.000352151577087,-0.000237630140774,3
gravitational attractiongravitational,10,JJ,3,0.000352151577087,-0.000237630140774,3
gravitational charges,10,NNS,3,0.000352151577087,-0.000237630140774,3
gravitational effect,10,NN,3,0.000352151577087,-0.000237630140774,3
gravitational entropyblack,10,NN,3,0.000352151577087,-0.000237630140774,3
gravitational forceprinciple,10,NN,3,0.000352151577087,-0.000237630140774,3
gravitational mass,10,VBP,3,0.000352151577087,-0.000237630140774,3
gravitational pull,10,NN,3,0.000352151577087,-0.000237630140774,3
gravitational theories,10,NNS,3,0.000352151577087,-0.000237630140774,3
gravitationally repelling,10,VBG,3,0.000352151577087,-0.000237630140774,3
gravitons,2,NNS,3,0.000352151577087,-0.000237630140774,3
greater,2,JJR,3,0.000352151577087,-0.000237630140774,3
grows,2,NNS,3,0.000352151577087,-0.000237630140774,3
grows,2,VBZ,3,0.000352151577087,-0.000237630140774,3
happened,2,VBD,3,0.000352151577087,-0.000237630140774,3
happening,2,VBG,3,0.000352151577087,-0.000237630140774,3
heatnegative,2,JJ,3,0.000352151577087,-0.000237630140774,3
hole entropy,10,JJ,3,0.000352151577087,-0.000237630140774,3
hole entropydiscrete,10,JJ,3,0.000352151577087,-0.000237630140774,3
hole macroscopic,10,NN,3,0.000352151577087,-0.000237630140774,3
hole massdiscrete,10,JJ,3,0.000352151577087,-0.000237630140774,3
hole particle,10,VBP,3,0.000352151577087,-0.000237630140774,3
hole temperatureblack,10,NN,3,0.000352151577087,-0.000237630140774,3
hole thermodynamicsdiscrete,10,JJ,3,0.000352151577087,-0.000237630140774,3
holestatistical,2,JJ,3,0.000352151577087,-0.000237630140774,3
holestatistical mechanics,10,NNS,3,0.000352151577087,-0.000237630140774,3
hollow sphere,10,JJ,3,0.000352151577087,-0.000237630140774,3
hypothesis,2,VBP,3,0.000352151577087,-0.000237630140774,3
identical electric,10,JJ,3,0.000352151577087,-0.000237630140774,3
identifiable,2,JJ,3,0.000352151577087,-0.000237630140774,3
identified,2,VBD,3,0.000352151577087,-0.000237630140774,3
identifying,2,VBG,3,0.000352151577087,-0.000237630140774,3
ignorance,2,NN,3,0.000352151577087,-0.000237630140774,3
implied,2,JJ,3,0.000352151577087,-0.000237630140774,3
implies,2,VBZ,3,0.000352151577087,-0.000237630140774,3
imply,2,VB,3,0.000352151577087,-0.000237630140774,3
imposing,2,VBG,3,0.000352151577087,-0.000237630140774,3
improved,2,VBN,3,0.000352151577087,-0.000237630140774,3
inapplicable,2,JJ,3,0.000352151577087,-0.000237630140774,3
inappropriately,2,RB,3,0.000352151577087,-0.000237630140774,3
inconsistency,2,NN,3,0.000352151577087,-0.000237630140774,3
increases,2,NNS,3,0.000352151577087,-0.000237630140774,3
indefiniteness,2,NN,3,0.000352151577087,-0.000237630140774,3
independent discrete,10,JJ,3,0.000352151577087,-0.000237630140774,3
indicate,2,JJ,3,0.000352151577087,-0.000237630140774,3
indirect repulsive,10,JJ,3,0.000352151577087,-0.000237630140774,3
inertianegative mass,10,NN,3,0.000352151577087,-0.000237630140774,3
inevitability,2,NN,3,0.000352151577087,-0.000237630140774,3
infinite,2,VBP,3,0.000352151577087,-0.000237630140774,3
influencing,2,VBG,3,0.000352151577087,-0.000237630140774,3
information content,10,NN,3,0.000352151577087,-0.000237630140774,3
informationblack hole,10,NN,3,0.000352151577087,-0.000237630140774,3
inhomogeneous,2,JJ,3,0.000352151577087,-0.000237630140774,3
inside,2,NN,3,0.000352151577087,-0.000237630140774,3
insurmountable difficulty,10,NN,3,0.000352151577087,-0.000237630140774,3
integrated,2,VBN,3,0.000352151577087,-0.000237630140774,3
interaction,2,JJ,3,0.000352151577087,-0.000237630140774,3
interaction bosons,10,NNS,3,0.000352151577087,-0.000237630140774,3
interaction vertex,10,NN,3,0.000352151577087,-0.000237630140774,3
interval,2,NN,3,0.000352151577087,-0.000237630140774,3
intervals experienced,10,JJ,3,0.000352151577087,-0.000237630140774,3
intervalstime,2,NN,3,0.000352151577087,-0.000237630140774,3
intervalstime irreversibility,10,NN,3,0.000352151577087,-0.000237630140774,3
introduced,2,JJ,3,0.000352151577087,-0.000237630140774,3
intuitive,2,JJ,3,0.000352151577087,-0.000237630140774,3
inviolable,2,JJ,3,0.000352151577087,-0.000237630140774,3
involve,2,VB,3,0.000352151577087,-0.000237630140774,3
involves,2,NNS,3,0.000352151577087,-0.000237630140774,3
irreversibility backward,10,NN,3,0.000352151577087,-0.000237630140774,3
joint variation,10,NN,3,0.000352151577087,-0.000237630140774,3
justifying,2,VBG,3,0.000352151577087,-0.000237630140774,3
key,2,JJ,3,0.000352151577087,-0.000237630140774,3
knowing,2,VBG,3,0.000352151577087,-0.000237630140774,3
lacking,2,VBG,3,0.000352151577087,-0.000237630140774,3
largest scales,10,NNS,3,0.000352151577087,-0.000237630140774,3
lateral,2,JJ,3,0.000352151577087,-0.000237630140774,3
lawnegative,2,JJ,3,0.000352151577087,-0.000237630140774,3
lawnegative mass,10,NN,3,0.000352151577087,-0.000237630140774,3
learned,2,JJ,3,0.000352151577087,-0.000237630140774,3
learned concerning,10,VBG,3,0.000352151577087,-0.000237630140774,3
leaves,2,NNS,3,0.000352151577087,-0.000237630140774,3
led,2,VBD,3,0.000352151577087,-0.000237630140774,3
lengthquantum,2,NN,3,0.000352151577087,-0.000237630140774,3
lengthquantum gravitation,10,NN,3,0.000352151577087,-0.000237630140774,3
limitation,2,VBP,3,0.000352151577087,-0.000237630140774,3
limited,2,JJ,3,0.000352151577087,-0.000237630140774,3
limits,2,NNS,3,0.000352151577087,-0.000237630140774,3
local mass,10,VBP,3,0.000352151577087,-0.000237630140774,3
local microscopic,10,NN,3,0.000352151577087,-0.000237630140774,3
low direction,10,NN,3,0.000352151577087,-0.000237630140774,3
lower negative,10,JJ,3,0.000352151577087,-0.000237630140774,3
macroscopic event,10,NN,3,0.000352151577087,-0.000237630140774,3
macroscopic parameters,10,NNS,3,0.000352151577087,-0.000237630140774,3
macroscopic physical,10,JJ,3,0.000352151577087,-0.000237630140774,3
macroscopic surface,10,NN,3,0.000352151577087,-0.000237630140774,3
magnification,2,NN,3,0.000352151577087,-0.000237630140774,3
maintain,2,VBP,3,0.000352151577087,-0.000237630140774,3
manifestation,2,JJ,3,0.000352151577087,-0.000237630140774,3
mass,2,RBR,3,0.000352151577087,-0.000237630140774,3
mass concentration,10,NN,3,0.000352151577087,-0.000237630140774,3
massdiscrete,2,JJ,3,0.000352151577087,-0.000237630140774,3
massdiscrete symmetry,10,NN,3,0.000352151577087,-0.000237630140774,3
massgravitational,2,JJ,3,0.000352151577087,-0.000237630140774,3
material bodies,10,NNS,3,0.000352151577087,-0.000237630140774,3
mathematically,2,RB,3,0.000352151577087,-0.000237630140774,3
mattergravitational,2,JJ,3,0.000352151577087,-0.000237630140774,3
maximum,2,NN,3,0.000352151577087,-0.000237630140774,3
maximum densitiesgeneral,10,JJ,3,0.000352151577087,-0.000237630140774,3
maximum level,10,NN,3,0.000352151577087,-0.000237630140774,3
meaningful measure,10,NN,3,0.000352151577087,-0.000237630140774,3
meaningful spatial,10,JJ,3,0.000352151577087,-0.000237630140774,3
measurable,2,JJ,3,0.000352151577087,-0.000237630140774,3
measurement,2,NN,3,0.000352151577087,-0.000237630140774,3
mechanically,2,RB,3,0.000352151577087,-0.000237630140774,3
mechanics non-equilibrium,10,JJ,3,0.000352151577087,-0.000237630140774,3
meeting,2,NN,3,0.000352151577087,-0.000237630140774,3
mentioned,2,JJ,3,0.000352151577087,-0.000237630140774,3
merely locally,10,RB,3,0.000352151577087,-0.000237630140774,3
minus,2,JJ,3,0.000352151577087,-0.000237630140774,3
minus indice,10,NN,3,0.000352151577087,-0.000237630140774,3
mistake,2,NN,3,0.000352151577087,-0.000237630140774,3
momentadiscrete,2,JJ,3,0.000352151577087,-0.000237630140774,3
momentadiscrete symmetry,10,NN,3,0.000352151577087,-0.000237630140774,3
momentum directions,10,NNS,3,0.000352151577087,-0.000237630140774,3
momentumtime irreversibility,10,NN,3,0.000352151577087,-0.000237630140774,3
motiontime direction,10,NN,3,0.000352151577087,-0.000237630140774,3
motivationsnegative,2,JJ,3,0.000352151577087,-0.000237630140774,3
motivationsnegative energy,10,NN,3,0.000352151577087,-0.000237630140774,3
mutually exclusive,10,JJ,3,0.000352151577087,-0.000237630140774,3
mystery,2,NN,3,0.000352151577087,-0.000237630140774,3
namely,2,RB,3,0.000352151577087,-0.000237630140774,3
natural tendency,10,NN,3,0.000352151577087,-0.000237630140774,3
natural value,10,JJ,3,0.000352151577087,-0.000237630140774,3
near-equilibrium,2,JJ,3,0.000352151577087,-0.000237630140774,3
nearby,2,JJ,3,0.000352151577087,-0.000237630140774,3
nearer,2,NN,3,0.000352151577087,-0.000237630140774,3
necessarily produce,10,VBP,3,0.000352151577087,-0.000237630140774,3
necessarily reverse,10,JJ,3,0.000352151577087,-0.000237630140774,3
needs,2,NNS,3,0.000352151577087,-0.000237630140774,3
negative action,10,VBP,3,0.000352151577087,-0.000237630140774,3
negative actiongeneral,10,JJ,3,0.000352151577087,-0.000237630140774,3
negative actiontime,10,NN,3,0.000352151577087,-0.000237630140774,3
negative contributionsvacuum,10,NN,3,0.000352151577087,-0.000237630140774,3
negative direction,10,NN,3,0.000352151577087,-0.000237630140774,3
negative masses,10,VBZ,3,0.000352151577087,-0.000237630140774,3
negative mass|,10,JJ,3,0.000352151577087,-0.000237630140774,3
negative sign,10,JJ,3,0.000352151577087,-0.000237630140774,3
negative temperature,10,JJ,3,0.000352151577087,-0.000237630140774,3
negative vacuum,10,JJ,3,0.000352151577087,-0.000237630140774,3
negative value,10,JJ,3,0.000352151577087,-0.000237630140774,3
negative values,10,NNS,3,0.000352151577087,-0.000237630140774,3
neutral,2,JJ,3,0.000352151577087,-0.000237630140774,3
neutrons,2,NNS,3,0.000352151577087,-0.000237630140774,3
non-equilibrium thermodynamics,10,JJ,3,0.000352151577087,-0.000237630140774,3
non-gravitational forces,10,NNS,3,0.000352151577087,-0.000237630140774,3
nonsense,2,JJ,3,0.000352151577087,-0.000237630140774,3
normal circumstances,10,NNS,3,0.000352151577087,-0.000237630140774,3
normal conditions,10,NNS,3,0.000352151577087,-0.000237630140774,3
notion,2,JJ,3,0.000352151577087,-0.000237630140774,3
nucleus,2,JJ,3,0.000352151577087,-0.000237630140774,3
obeyed,2,VBN,3,0.000352151577087,-0.000237630140774,3
objectively defined,10,VBD,3,0.000352151577087,-0.000237630140774,3
observationally,2,RB,3,0.000352151577087,-0.000237630140774,3
observe,2,IN,3,0.000352151577087,-0.000237630140774,3
observe gravitational,10,JJ,3,0.000352151577087,-0.000237630140774,3
observed value,10,JJ,3,0.000352151577087,-0.000237630140774,3
occupy,2,RB,3,0.000352151577087,-0.000237630140774,3
occur,2,RB,3,0.000352151577087,-0.000237630140774,3
occurs,2,VBP,3,0.000352151577087,-0.000237630140774,3
occurs relative,10,JJ,3,0.000352151577087,-0.000237630140774,3
operation Idiscrete,10,JJ,3,0.000352151577087,-0.000237630140774,3
operations CPT,10,VBP,3,0.000352151577087,-0.000237630140774,3
operations antimatter,10,VBP,3,0.000352151577087,-0.000237630140774,3
operations antimatterdiscrete,10,VBP,3,0.000352151577087,-0.000237630140774,3
operations electric,10,VBP,3,0.000352151577087,-0.000237630140774,3
operations fermion,10,VBP,3,0.000352151577087,-0.000237630140774,3
operations fundamental,10,JJ,3,0.000352151577087,-0.000237630140774,3
operations identity,10,NN,3,0.000352151577087,-0.000237630140774,3
operations invariance,10,NN,3,0.000352151577087,-0.000237630140774,3
operations magnetic,10,JJ,3,0.000352151577087,-0.000237630140774,3
operations momentumdiscrete,10,JJ,3,0.000352151577087,-0.000237630140774,3
opinion,2,NN,3,0.000352151577087,-0.000237630140774,3
opposite change,10,NN,3,0.000352151577087,-0.000237630140774,3
opposite sign,10,NN,3,0.000352151577087,-0.000237630140774,3
opposite signs,10,VBP,3,0.000352151577087,-0.000237630140774,3
ordinarily,2,RB,3,0.000352151577087,-0.000237630140774,3
originates,2,VBZ,3,0.000352151577087,-0.000237630140774,3
originating,2,VBG,3,0.000352151577087,-0.000237630140774,3
outcome,2,VBP,3,0.000352151577087,-0.000237630140774,3
overdense,2,JJ,3,0.000352151577087,-0.000237630140774,3
overdense,2,NN,3,0.000352151577087,-0.000237630140774,3
overdensities,2,NNS,3,0.000352151577087,-0.000237630140774,3
overdensitynegative energy,10,NN,3,0.000352151577087,-0.000237630140774,3
pair creationmatter,10,NN,3,0.000352151577087,-0.000237630140774,3
parallel,2,JJ,3,0.000352151577087,-0.000237630140774,3
parallel mirrors,10,NNS,3,0.000352151577087,-0.000237630140774,3
parameter associated,10,VBN,3,0.000352151577087,-0.000237630140774,3
parametersblack hole,10,JJ,3,0.000352151577087,-0.000237630140774,3
parity,2,NN,3,0.000352151577087,-0.000237630140774,3
particle effectively,10,RB,3,0.000352151577087,-0.000237630140774,3
particle energiesquantum,10,NN,3,0.000352151577087,-0.000237630140774,3
particle handednessdiscrete,10,JJ,3,0.000352151577087,-0.000237630140774,3
particle momentadiscrete,10,JJ,3,0.000352151577087,-0.000237630140774,3
particle momentaquantum,10,NN,3,0.000352151577087,-0.000237630140774,3
particle reverses,10,VBZ,3,0.000352151577087,-0.000237630140774,3
particle trajectories,10,NNS,3,0.000352151577087,-0.000237630140774,3
particle world-line,10,NN,3,0.000352151577087,-0.000237630140774,3
particle world-linetime,10,JJ,3,0.000352151577087,-0.000237630140774,3
particle-antiparticle pair,10,JJ,3,0.000352151577087,-0.000237630140774,3
particle-antiparticle pairs,10,NNS,3,0.000352151577087,-0.000237630140774,3
particles independently,10,RB,3,0.000352151577087,-0.000237630140774,3
particular,2,NN,3,0.000352151577087,-0.000237630140774,3
particular,2,VBP,3,0.000352151577087,-0.000237630140774,3
particular instance,10,NN,3,0.000352151577087,-0.000237630140774,3
paths,2,NNS,3,0.000352151577087,-0.000237630140774,3
perception,2,NN,3,0.000352151577087,-0.000237630140774,3
perspective,2,VBP,3,0.000352151577087,-0.000237630140774,3
phase,2,NN,3,0.000352151577087,-0.000237630140774,3
phenomena involving,10,VBG,3,0.000352151577087,-0.000237630140774,3
phenomenon involving,10,VBG,3,0.000352151577087,-0.000237630140774,3
physical property,10,VBP,3,0.000352151577087,-0.000237630140774,3
physical theory,10,JJ,3,0.000352151577087,-0.000237630140774,3
physical universe,10,NN,3,0.000352151577087,-0.000237630140774,3
physically significant,10,NN,3,0.000352151577087,-0.000237630140774,3
played,2,VBD,3,0.000352151577087,-0.000237630140774,3
pointed,2,VBD,3,0.000352151577087,-0.000237630140774,3
points,2,NNS,3,0.000352151577087,-0.000237630140774,3
polarities,2,NNS,3,0.000352151577087,-0.000237630140774,3
positive contributions,10,NNS,3,0.000352151577087,-0.000237630140774,3
positive mass,10,JJ,3,0.000352151577087,-0.000237630140774,3
positive radiation,10,NN,3,0.000352151577087,-0.000237630140774,3
positive thermal,10,JJ,3,0.000352151577087,-0.000237630140774,3
positive vacuum,10,VBP,3,0.000352151577087,-0.000237630140774,3
positive value,10,NN,3,0.000352151577087,-0.000237630140774,3
practical viewpoint,10,NN,3,0.000352151577087,-0.000237630140774,3
preferred,2,VBN,3,0.000352151577087,-0.000237630140774,3
preserve,2,VBP,3,0.000352151577087,-0.000237630140774,3
preserving discrete,10,JJ,3,0.000352151577087,-0.000237630140774,3
prevent,2,VBP,3,0.000352151577087,-0.000237630140774,3
prevented,2,VBD,3,0.000352151577087,-0.000237630140774,3
preventing,2,VBG,3,0.000352151577087,-0.000237630140774,3
previously defined,10,VBD,3,0.000352151577087,-0.000237630140774,3
previously discussed,10,VBN,3,0.000352151577087,-0.000237630140774,3
previously identified,10,VBD,3,0.000352151577087,-0.000237630140774,3
probabilities,2,NNS,3,0.000352151577087,-0.000237630140774,3
problemvacuum,2,NN,3,0.000352151577087,-0.000237630140774,3
problemvacuum energy,10,NN,3,0.000352151577087,-0.000237630140774,3
producing,2,VBG,3,0.000352151577087,-0.000237630140774,3
product,2,NN,3,0.000352151577087,-0.000237630140774,3
propagate,2,VB,3,0.000352151577087,-0.000237630140774,3
propagate backward,10,NN,3,0.000352151577087,-0.000237630140774,3
propagate forward,10,VBP,3,0.000352151577087,-0.000237630140774,3
propagate negative,10,JJ,3,0.000352151577087,-0.000237630140774,3
propagating forward,10,RB,3,0.000352151577087,-0.000237630140774,3
proper understanding,10,VBG,3,0.000352151577087,-0.000237630140774,3
property conjugate,10,NN,3,0.000352151577087,-0.000237630140774,3
proposed description,10,NN,3,0.000352151577087,-0.000237630140774,3
protons,2,NNS,3,0.000352151577087,-0.000237630140774,3
provide,2,RB,3,0.000352151577087,-0.000237630140774,3
provide arguments,10,NNS,3,0.000352151577087,-0.000237630140774,3
publications,2,NNS,3,0.000352151577087,-0.000237630140774,3
pull,2,NN,3,0.000352151577087,-0.000237630140774,3
pull-over,2,JJ,3,0.000352151577087,-0.000237630140774,3
pulling,2,VBG,3,0.000352151577087,-0.000237630140774,3
purely relative,10,JJ,3,0.000352151577087,-0.000237630140774,3
purpose,2,NN,3,0.000352151577087,-0.000237630140774,3
quantitative aspects,10,NNS,3,0.000352151577087,-0.000237630140774,3
quantized,2,JJ,3,0.000352151577087,-0.000237630140774,3
quantum,2,RB,3,0.000352151577087,-0.000237630140774,3
quantum indefiniteness,10,NN,3,0.000352151577087,-0.000237630140774,3
